game_id,season,week,home_team,away_team,game_time,home_score,away_score,point_differential,total_points,home_won,is_home,week_number,is_divisional,home_off_epa,home_def_epa,away_off_epa,away_def_epa,epa_differential,home_off_success_rate,away_off_success_rate,home_redzone_td_pct,away_redzone_td_pct,home_third_down_pct,away_third_down_pct,home_games_played,away_games_played,stadium,is_outdoor
2022_02_NE_PIT,2022,2,PIT,NE,2022-09-18T00:00:00,14,17,-3,31,0,1,2,0,-0.1360798478126526,-0.16329537332057953,-0.16284091770648956,0.028837602585554123,0.21889404579997063,0.33734938502311707,0.43478259444236755,0.5454545617103577,1.5,0.2777777910232544,0.3636363744735718,1,1,PIT Stadium,1
2022_02_ATL_LA,2022,2,LA,ATL,2022-09-18T00:00:00,31,27,4,58,1,1,2,0,-0.23236477375030518,0.13751187920570374,0.011905268765985966,0.04101329669356346,-0.3407686250284314,0.39024388790130615,0.47959184646606445,0.8571428656578064,0.923076868057251,0.46666666865348816,0.4000000059604645,1,1,LA Stadium,0
2022_02_SEA_SF,2022,2,SF,SEA,2022-09-18T00:00:00,27,7,20,34,1,1,2,1,-0.1956099569797516,-0.10601174086332321,0.0716751292347908,0.057771503925323486,-0.10350184142589569,0.39759036898612976,0.4545454680919647,0.4285714328289032,0.0,0.4736842215061188,0.5833333134651184,1,1,SF Stadium,1
2022_02_CIN_DAL,2022,2,DAL,CIN,2022-09-18T00:00:00,20,17,3,37,1,1,2,0,-0.29307207465171814,-0.053906671702861786,-0.16329537332057953,-0.1360798478126526,-0.2119498774409294,0.3333333432674408,0.37068966031074524,0.0,0.48000001907348633,0.1875,0.5263158082962036,1,1,DAL Stadium,0
2022_02_HOU_DEN,2022,2,DEN,HOU,2022-09-18T00:00:00,16,9,7,25,1,1,2,0,0.057771503925323486,0.0716751292347908,-0.06214400380849838,-0.020282218232750893,0.027958160266280174,0.46341463923454285,0.43478259444236755,0.0,2.0,0.5625,0.3125,1,1,DEN Stadium,1
2022_02_ARI_LV,2022,2,LV,ARI,2022-09-18T00:00:00,23,29,-6,52,0,1,2,0,-0.08208990842103958,-0.03885137289762497,0.011699377559125423,0.3657108545303345,0.31077294144779444,0.4084506928920746,0.37804877758026123,1.0,1.6363636255264282,0.4545454680919647,0.25,1,1,LV Stadium,0
2022_02_CHI_GB,2022,2,GB,CHI,2022-09-18T00:00:00,27,10,17,37,1,1,2,1,-0.17087678611278534,0.08175316452980042,-0.10601174086332321,-0.1956099569797516,-0.34222816675901413,0.4189189076423645,0.30666667222976685,0.5454545617103577,1.2000000476837158,0.3333333432674408,0.46666666865348816,1,1,GB Stadium,1
2022_02_TEN_BUF,2022,2,BUF,TEN,2022-09-19T00:00:00,41,7,34,48,1,1,2,0,0.13751187920570374,-0.23236477375030518,0.018701624125242233,0.041247762739658356,0.39242279157042503,0.52173912525177,0.43529412150382996,1.2000000476837158,0.6000000238418579,0.75,0.4000000059604645,1,1,BUF Stadium,1
2022_02_MIN_PHI,2022,2,PHI,MIN,2022-09-19T00:00:00,24,7,17,31,1,1,2,0,0.1323627084493637,0.08304394036531448,0.08175316452980042,-0.17087678611278534,-0.20331118255853653,0.47422680258750916,0.41025641560554504,1.0909091234207153,0.375,0.5,0.2857142984867096,1,1,PHI Stadium,1
2022_03_PIT_CLE,2022,3,CLE,PIT,2022-09-22T00:00:00,29,17,12,46,1,1,3,1,0.13265849649906158,0.11333194375038147,-0.09573046118021011,-0.09376362711191177,0.021293386816978455,0.46666666865348816,0.36538460850715637,0.8333333134651184,0.6666666865348816,0.5454545617103577,0.39393940567970276,2,2,CLE Stadium,1
2022_03_NO_CAR,2022,3,CAR,NO,2022-09-25T00:00:00,22,14,8,36,1,1,3,1,-0.03974125161767006,0.012228806503117085,-0.15103687345981598,-0.06704597175121307,0.03202084358781576,0.4189189076423645,0.42236024141311646,0.6666666865348816,1.3333333730697632,0.26923078298568726,0.37037035822868347,2,2,CAR Stadium,1
2022_03_HOU_CHI,2022,3,CHI,HOU,2022-09-25T00:00:00,23,20,3,43,1,1,3,0,-0.09895533323287964,-0.02033904194831848,-0.08359979093074799,-0.027234401553869247,-0.02225090190768242,0.3461538553237915,0.41420117020606995,0.9000000357627869,0.5454545617103577,0.3636363744735718,0.22580644488334656,2,2,CHI Stadium,1
2022_03_KC_IND,2022,3,IND,KC,2022-09-25T00:00:00,20,17,3,37,1,1,3,0,-0.13613198697566986,0.005847822409123182,0.220343679189682,0.01799849420785904,-0.344324994366616,0.3988439440727234,0.5316455960273743,0.4000000059604645,1.1351351737976074,0.29629629850387573,0.4545454680919647,2,2,IND Stadium,1
2022_03_BUF_MIA,2022,3,MIA,BUF,2022-09-25T00:00:00,21,19,2,40,1,1,3,1,0.19894587993621826,0.07786833494901657,0.17164291441440582,-0.2527177035808563,-0.30328307300806046,0.5062500238418579,0.5064935088157654,1.0,0.9677419662475586,0.5384615659713745,0.5357142686843872,2,2,MIA Stadium,1
2022_03_DET_MIN,2022,3,MIN,DET,2022-09-25T00:00:00,28,24,4,52,1,1,3,1,-0.04831415042281151,-0.052290741354227066,0.08570041507482529,0.061846308410167694,-0.019877515733242035,0.4333333373069763,0.4082840383052826,0.4444444477558136,1.105263113975525,0.3076923191547394,0.48275861144065857,2,2,MIN Stadium,0
2022_03_BAL_NE,2022,3,NE,BAL,2022-09-25T00:00:00,26,37,-11,63,0,1,3,0,-0.07205739617347717,-0.010508090257644653,0.16227343678474426,0.05582026019692421,-0.16800248250365257,0.44078946113586426,0.4452054798603058,0.7058823704719543,0.7200000286102295,0.4333333373069763,0.3478260934352875,2,2,NE Stadium,1
2022_03_CIN_NYJ,2022,3,NYJ,CIN,2022-09-25T00:00:00,12,27,-15,39,0,1,3,0,-0.01306875143200159,0.11250804364681244,-0.07843852043151855,-0.05915616452693939,-0.10629443917423487,0.40526315569877625,0.3658536672592163,0.800000011920929,0.6000000238418579,0.39393940567970276,0.45945945382118225,2,2,NYJ Stadium,1
2022_03_LV_TEN,2022,3,TEN,LV,2022-09-25T00:00:00,24,22,2,46,1,1,3,0,-0.11895706504583359,0.12523920834064484,-0.05037941411137581,0.002577131148427725,-0.1912397281266749,0.40625,0.43790850043296814,0.800000011920929,0.8275861740112305,0.3571428656578064,0.5,2,2,TEN Stadium,1
2022_03_PHI_WAS,2022,3,WAS,PHI,2022-09-25T00:00:00,8,24,-16,32,0,1,3,1,0.028916357085108757,0.06371866911649704,0.09196197241544724,-0.03871403634548187,-0.1654783207923174,0.38797813653945923,0.4702702760696411,1.440000057220459,1.034482717514038,0.5517241358757019,0.5,2,2,WAS Stadium,1
2022_03_JAX_LAC,2022,3,LAC,JAX,2022-09-25T00:00:00,10,38,-28,48,0,1,3,0,-0.005927694030106068,-0.009370444342494011,0.060486555099487305,-0.09558720141649246,-0.15263100620359182,0.45505619049072266,0.4404761791229248,1.2857143878936768,0.7741935849189758,0.40625,0.3333333432674408,2,2,LAC Stadium,0
2022_03_LA_ARI,2022,3,ARI,LA,2022-09-25T00:00:00,12,20,-8,32,0,1,3,1,0.025807993486523628,0.17257171869277954,-0.16243791580200195,-0.005290707107633352,0.010383483488112688,0.4285714328289032,0.4556961953639984,1.1612904071807861,1.034482717514038,0.26923078298568726,0.5199999809265137,2,2,ARI Stadium,0
2022_03_ATL_SEA,2022,3,SEA,ATL,2022-09-25T00:00:00,23,27,-4,50,0,1,3,0,-0.08290892094373703,0.06961198151111603,-0.052505575120449066,-0.022570308297872543,-0.12258563563227654,0.4153846204280853,0.4566473960876465,0.0,0.6486486792564392,0.5,0.37037035822868347,2,2,SEA Stadium,1
2022_03_GB_TB,2022,3,TB,GB,2022-09-25T00:00:00,12,14,-2,26,0,1,3,0,-0.10830666124820709,-0.3097791075706482,0.0016460480401292443,0.011003279127180576,0.21082967740949243,0.3987730145454407,0.4838709533214569,0.3333333432674408,0.8571428656578064,0.3529411852359772,0.4736842215061188,2,2,TB Stadium,1
2022_03_SF_DEN,2022,3,DEN,SF,2022-09-25T00:00:00,11,10,1,21,1,1,3,0,0.008226980455219746,-0.02573815919458866,-0.05416743457317352,-0.1687740832567215,-0.08064150903373957,0.4057142734527588,0.43529412150382996,0.0,0.6315789222717285,0.4333333373069763,0.4864864945411682,2,2,DEN Stadium,1
2022_03_DAL_NYG,2022,3,NYG,DAL,2022-09-26T00:00:00,16,23,-7,39,0,1,3,1,-0.015285984613001347,-0.03761211037635803,-0.14483726024627686,-0.007761738263070583,0.15940164774656296,0.39156627655029297,0.3680981695652008,0.7200000286102295,2.0,0.25806450843811035,0.23333333432674408,2,2,NYG Stadium,1
2022_04_MIA_CIN,2022,4,CIN,MIA,2022-09-29T00:00:00,27,15,12,42,1,1,4,0,-0.05589253455400467,-0.12225311249494553,0.17264963686466217,0.06281498074531555,-0.04347407817840576,0.38062283396720886,0.49074074625968933,0.6382978558540344,1.1666666269302368,0.46296295523643494,0.5142857432365417,3,3,CIN Stadium,1
2022_04_MIN_NO,2022,4,NO,MIN,2022-10-02T00:00:00,25,28,-3,53,0,1,4,0,-0.1636364907026291,-0.06654796004295349,-0.05334562435746193,-0.057907771319150925,-0.1016506776213646,0.41767069697380066,0.47457626461982727,1.2413792610168457,0.7142857313156128,0.3571428656578064,0.3055555522441864,3,3,NO Stadium,1
2022_04_CLE_ATL,2022,4,ATL,CLE,2022-10-02T00:00:00,23,20,3,43,1,1,4,0,0.04450502246618271,0.038376666605472565,0.11021047830581665,0.04659559577703476,-0.05748652666807175,0.4691357910633087,0.46441948413848877,0.8571428060531616,0.8571428656578064,0.4000000059604645,0.47999998927116394,3,3,ATL Stadium,1
2022_04_BUF_BAL,2022,4,BAL,BUF,2022-10-02T00:00:00,20,23,-3,43,0,1,4,0,0.1658257097005844,0.02650405652821064,0.11909591406583786,-0.16063711047172546,-0.14041137136518955,0.45045045018196106,0.49806949496269226,1.0666667222976685,0.7241379022598267,0.3611111044883728,0.5652173757553101,3,3,BAL Stadium,1
2022_04_WAS_DAL,2022,4,DAL,WAS,2022-10-02T00:00:00,25,10,15,35,1,1,4,1,-0.06572394073009491,-0.013059848919510841,-0.03522159531712532,0.06469368189573288,0.04725118540227413,0.4000000059604645,0.39350181818008423,1.04347825050354,1.105263113975525,0.2888889014720917,0.4693877696990967,3,3,DAL Stadium,0
2022_04_SEA_DET,2022,4,DET,SEA,2022-10-02T00:00:00,45,48,-3,93,0,1,4,0,0.030576417222619057,0.02293672040104866,0.00868892204016447,0.13247954845428467,0.1314303232356906,0.405303031206131,0.4700460731983185,1.3333333730697632,0.4285714328289032,0.3777777850627899,0.5135135054588318,3,3,DET Stadium,0
2022_04_LAC_HOU,2022,4,HOU,LAC,2022-10-02T00:00:00,24,34,-10,58,0,1,4,0,-0.06544306874275208,-0.02498454600572586,-0.08548053354024887,0.062448129057884216,0.10747013986110687,0.4238682985305786,0.41960784792900085,0.6923076510429382,1.105263113975525,0.25,0.4000000059604645,3,3,HOU Stadium,0
2022_04_TEN_IND,2022,4,IND,TEN,2022-10-02T00:00:00,17,24,-7,41,0,1,4,1,-0.09317193180322647,-0.005446162540465593,-0.05352103337645531,0.11505673825740814,0.08085200237110257,0.421875,0.42489269375801086,0.6315789222717285,1.2000000476837158,0.3720930218696594,0.3947368562221527,3,3,IND Stadium,1
2022_04_CHI_NYG,2022,4,NYG,CHI,2022-10-02T00:00:00,20,12,8,32,1,1,4,0,-0.017938854172825813,0.006149469409137964,-0.06798680126667023,-0.0214702095836401,0.02242826810106635,0.40625,0.3755868673324585,0.6923076510429382,1.0,0.28260868787765503,0.37837839126586914,3,3,NYG Stadium,1
2022_04_JAX_PHI,2022,4,PHI,JAX,2022-10-02T00:00:00,29,21,8,50,1,1,4,0,0.08411722630262375,-0.08345503360033035,0.10181234776973724,-0.15326908230781555,-0.0875091701745987,0.4552238881587982,0.46124032139778137,0.8936169743537903,0.6885245442390442,0.45098039507865906,0.4047619104385376,3,3,PHI Stadium,1
2022_04_NYJ_PIT,2022,4,PIT,NYJ,2022-10-02T00:00:00,20,24,-4,44,0,1,4,0,-0.09566890448331833,-0.04584367945790291,-0.08426512777805328,0.07215328514575958,0.10659318789839745,0.3948497772216797,0.39361703395843506,0.8888888955116272,0.6857142448425293,0.3181818127632141,0.38461539149284363,3,3,PIT Stadium,1
2022_04_ARI_CAR,2022,4,CAR,ARI,2022-10-02T00:00:00,16,26,-10,42,0,1,4,0,-0.04842730984091759,-0.050965022295713425,-0.01056697964668274,0.1427348405122757,0.15583953261375427,0.4107142984867096,0.40925267338752747,0.5454545617103577,0.8571428656578064,0.26829269528388977,0.2888889014720917,3,3,CAR Stadium,1
2022_04_NE_GB,2022,4,GB,NE,2022-10-02T00:00:00,27,24,3,51,1,1,4,0,-0.023872915655374527,-0.03667966276407242,-0.06119615584611893,0.05219459533691406,0.12619749829173088,0.45493561029434204,0.42918455600738525,0.9473683834075928,0.9090909361839294,0.44117647409439087,0.38461539149284363,3,3,GB Stadium,1
2022_04_DEN_LV,2022,4,LV,DEN,2022-10-02T00:00:00,32,23,9,55,1,1,4,1,0.0018595607252791524,0.027381017804145813,-0.06741995364427567,-0.10057026892900467,-0.058671772363595665,0.4327731132507324,0.3694029748439789,0.6206896305084229,0.1666666716337204,0.34210526943206787,0.37735849618911743,3,3,LV Stadium,0
2022_04_KC_TB,2022,4,TB,KC,2022-10-02T00:00:00,31,41,-10,72,0,1,4,0,-0.11082383245229721,-0.23610341548919678,0.13734343647956848,0.011067776940762997,-0.0009960765019059181,0.403292179107666,0.48728814721107483,0.4444444477558136,0.9310344457626343,0.2978723347187042,0.40625,3,3,TB Stadium,1
2022_04_LA_SF,2022,4,SF,LA,2022-10-03T00:00:00,24,9,15,33,1,1,4,1,-0.11228905618190765,-0.1852063536643982,-0.09663625061511993,-0.03468410670757294,0.13486944139003754,0.42916667461395264,0.45495495200157166,0.6976744532585144,0.9767442345619202,0.3877550959587097,0.47058823704719543,3,3,SF Stadium,1
2022_05_IND_DEN,2022,5,DEN,IND,2022-10-06T00:00:00,9,12,-3,21,0,1,5,0,-0.0911470502614975,-0.07730043679475784,-0.09711983799934387,0.0011911065084859729,0.08446433104109019,0.3550295829772949,0.40652820467948914,0.48979589343070984,0.6923076510429382,0.359375,0.4137931168079376,4,4,DEN Stadium,1
2022_05_NYG_GB,2022,5,GB,NYG,2022-10-09T00:00:00,22,27,-5,49,0,1,5,0,-0.0209407489746809,-0.03353600576519966,0.010073739103972912,0.010555382817983627,0.013076900504529476,0.45679011940956116,0.4058823585510254,1.058823585510254,0.7272727489471436,0.44897958636283875,0.31147539615631104,4,4,GB Stadium,1
2022_05_PIT_BUF,2022,5,BUF,PIT,2022-10-09T00:00:00,38,3,35,41,1,1,5,0,0.09522314369678497,-0.12422884255647659,-0.08426185697317123,-0.030749477446079254,0.27296436578035355,0.498516321182251,0.4006410241127014,0.75,1.058823585510254,0.517241358757019,0.35087719559669495,4,4,BUF Stadium,1
2022_05_LAC_CLE,2022,5,CLE,LAC,2022-10-09T00:00:00,28,30,-2,58,0,1,5,0,0.08165804296731949,0.04828547313809395,-0.05109245702624321,0.02083364501595497,0.10529867187142372,0.45505619049072266,0.417391300201416,0.7397260069847107,1.137930989265442,0.453125,0.4193548262119293,4,4,CLE Stadium,1
2022_05_HOU_JAX,2022,5,JAX,HOU,2022-10-09T00:00:00,6,13,-7,19,0,1,5,1,0.04275980591773987,-0.12402673065662384,-0.07659122347831726,-0.007912082597613335,0.23546567745506763,0.45597484707832336,0.4082278609275818,0.7714285254478455,0.9090909361839294,0.3877550959587097,0.2586206793785095,4,4,JAX Stadium,1
2022_05_CHI_MIN,2022,5,MIN,CHI,2022-10-09T00:00:00,29,22,7,51,1,1,5,1,0.0016815254930406809,-0.01584591157734394,-0.04345583915710449,0.00902953464537859,0.0700128108728677,0.47256097197532654,0.3758620619773865,0.65625,0.7142857313156128,0.3571428656578064,0.35849055647850037,4,4,MIN Stadium,0
2022_05_DET_NE,2022,5,NE,DET,2022-10-09T00:00:00,29,0,29,29,1,1,5,0,-0.05216574668884277,0.03311433643102646,0.07495897263288498,0.09761808067560196,-0.06262097507715225,0.44516128301620483,0.4066852331161499,0.8372093439102173,1.3125,0.36000001430511475,0.38181817531585693,4,4,NE Stadium,1
2022_05_SEA_NO,2022,5,NO,SEA,2022-10-09T00:00:00,39,32,7,71,1,1,5,0,-0.09532591700553894,-0.011822066269814968,0.10143797099590302,0.15119971334934235,-0.03374210838228464,0.44342508912086487,0.48852458596229553,1.317073106765747,0.6976744532585144,0.34545454382896423,0.5600000023841858,4,4,NO Stadium,0
2022_05_MIA_NYJ,2022,5,NYJ,MIA,2022-10-09T00:00:00,40,17,23,57,1,1,5,1,-0.060027919709682465,0.04136296361684799,0.10601893067359924,0.06954523175954819,-0.1378645822405815,0.39402174949645996,0.4628378450870514,0.792452871799469,1.0,0.3913043439388275,0.45652174949645996,4,4,NYJ Stadium,1
2022_05_ATL_TB,2022,5,TB,ATL,2022-10-09T00:00:00,21,15,6,36,1,1,5,1,-0.07366703450679779,-0.11107626557350159,0.046646423637866974,0.026913251727819443,0.017676059156656265,0.4334365427494049,0.46794870495796204,0.8780487775802612,0.8571428656578064,0.3333333432674408,0.3863636255264282,4,4,TB Stadium,1
2022_05_TEN_WAS,2022,5,WAS,TEN,2022-10-09T00:00:00,17,21,-4,38,0,1,5,0,-0.08120238035917282,0.04072410985827446,-0.03558196872472763,0.05923781543970108,-0.02710670605301857,0.3729729652404785,0.44186046719551086,0.9600000381469727,1.4117647409439087,0.4307692348957062,0.3921568691730499,4,4,WAS Stadium,1
2022_05_SF_CAR,2022,5,CAR,SF,2022-10-09T00:00:00,15,37,-22,52,0,1,5,0,-0.11167406290769577,-0.05580190196633339,-0.08217513561248779,-0.17555096745491028,-0.14924799278378487,0.41034483909606934,0.4117647111415863,0.6486486792564392,0.5769230723381042,0.25,0.39344263076782227,4,4,CAR Stadium,1
2022_05_PHI_ARI,2022,5,ARI,PHI,2022-10-09T00:00:00,17,20,-3,37,0,1,5,0,-0.025068948045372963,0.037791598588228226,0.04738917946815491,-0.10778094083070755,-0.21803066693246365,0.4162162244319916,0.44931507110595703,0.761904776096344,0.8918918967247009,0.31147539615631104,0.40909090638160706,4,4,ARI Stadium,0
2022_05_DAL_LA,2022,5,LA,DAL,2022-10-09T00:00:00,10,22,-12,32,0,1,5,0,-0.11181189119815826,-0.021438369527459145,-0.05781196057796478,-0.0677129328250885,-0.10027449391782284,0.4516128897666931,0.3969230651855469,0.7636363506317139,0.8333333134651184,0.4399999976158142,0.31147539615631104,4,4,LA Stadium,0
2022_05_CIN_BAL,2022,5,BAL,CIN,2022-10-09T00:00:00,19,17,2,36,1,1,5,1,0.1092568039894104,0.02411867305636406,-0.023632531985640526,-0.11056268215179443,-0.0017920192331075668,0.44983819127082825,0.38814017176628113,0.9836065173149109,0.6885245442390442,0.3799999952316284,0.4714285731315613,4,4,BAL Stadium,1
2022_05_LV_KC,2022,5,KC,LV,2022-10-10T00:00:00,30,29,1,59,1,1,5,1,0.15928161144256592,0.017705872654914856,-0.005839312914758921,-0.017438000068068504,0.12997705163434148,0.5060241222381592,0.43843844532966614,1.0120482444763184,0.607594907283783,0.5,0.38461539149284363,4,4,KC Stadium,1
2022_06_WAS_CHI,2022,6,CHI,WAS,2022-10-13T00:00:00,7,12,-5,19,0,1,6,0,-0.023726141080260277,0.02590496838092804,-0.07597006857395172,0.03414393961429596,0.060482898727059364,0.37960338592529297,0.371111124753952,0.8571428060531616,0.8571428656578064,0.359375,0.3815789520740509,5,5,CHI Stadium,1
2022_06_SF_ATL,2022,6,ATL,SF,2022-10-16T00:00:00,28,14,14,42,1,1,6,0,0.037173960357904434,0.037148915231227875,-0.030390171334147453,-0.17121118307113647,-0.14079596661031246,0.4568527936935425,0.41432225704193115,0.9295774698257446,0.782608687877655,0.38333332538604736,0.42465752363204956,5,5,ATL Stadium,1
2022_06_NE_CLE,2022,6,CLE,NE,2022-10-16T00:00:00,15,38,-23,53,0,1,6,0,0.08976205438375473,0.08061331510543823,-0.02027898095548153,-0.038070812821388245,-0.008643092587590218,0.4611872136592865,0.45169714093208313,0.782608687877655,0.610169529914856,0.4533333480358124,0.35593220591545105,5,5,CLE Stadium,1
2022_06_NYJ_GB,2022,6,GB,NYJ,2022-10-16T00:00:00,10,27,-17,37,0,1,6,0,0.007355380803346634,0.016921689733862877,-0.02214716374874115,0.00669039087370038,0.019271245691925287,0.4653465449810028,0.4112359583377838,1.0153846740722656,1.0140845775604248,0.4406779706478119,0.4000000059604645,5,5,GB Stadium,1
2022_06_JAX_IND,2022,6,IND,JAX,2022-10-16T00:00:00,34,27,7,61,1,1,6,1,-0.11085596680641174,-0.04148344323039055,0.010501137003302574,-0.10034238547086716,-0.18021604605019093,0.4032258093357086,0.4455445408821106,0.6206896305084229,0.675000011920929,0.3684210479259491,0.38461539149284363,5,5,IND Stadium,1
2022_06_MIN_MIA,2022,6,MIA,MIN,2022-10-16T00:00:00,16,24,-8,40,0,1,6,0,0.05532035231590271,0.08636628836393356,0.019967861473560333,-0.002717372728511691,-0.05373117025010288,0.46052631735801697,0.48463356494903564,1.071428656578064,0.7951807379722595,0.44999998807907104,0.4383561611175537,5,5,MIA Stadium,1
