team,season,week,off_epa_play,def_epa_play,off_success_rate,def_success_rate,games_played,redzone_td_pct,third_down_pct
LV,2024,18,-0.10660983622074127,-0.0009690013248473406,0.4520057439804077,0.45679888129234314,17,0.8235294117647058,0.3524590163934426
NYG,2024,1,-0.23459869623184204,0.09439460188150406,0.3820224702358246,0.46268656849861145,1,0.0,0.4
NYG,2024,2,-0.09407097101211548,0.11634033173322678,0.41401273012161255,0.46794870495796204,2,0.5,0.45161290322580644
NYG,2024,3,-0.1126757487654686,-0.010450126603245735,0.42105263471603394,0.45798319578170776,3,0.6666666666666666,0.391304347826087
NYG,2024,4,-0.07973341643810272,0.017156749963760376,0.4212121069431305,0.47249191999435425,4,0.5,0.359375
NYG,2024,5,-0.06486005336046219,-0.02153472602367401,0.4375,0.48071980476379395,5,0.6,0.3875
NYG,2024,6,-0.07696956396102905,-0.015952304005622864,0.44378697872161865,0.4779735803604126,6,0.6666666666666666,0.3917525773195876
NYG,2024,7,-0.10084453225135803,0.006913222372531891,0.4376068413257599,0.47299814224243164,7,0.5714285714285714,0.35964912280701755
NYG,2024,8,-0.09087400138378143,0.012914003804326057,0.43722304701805115,0.47665056586265564,8,0.5,0.3484848484848485
NYG,2024,9,-0.06853330135345459,0.034997936338186264,0.44238409399986267,0.4892086386680603,9,0.5555555555555556,0.36551724137931035
NYG,2024,10,-0.0680287554860115,0.02975565567612648,0.45518869161605835,0.4832041263580322,10,0.6,0.375
NYG,2024,11,-0.0680287554860115,0.02975565567612648,0.45518869161605835,0.4832041263580322,10,0.6,0.375
NYG,2024,12,-0.07678612321615219,0.045996811240911484,0.4532608687877655,0.4847058951854706,11,0.6363636363636364,0.38011695906432746
NYG,2024,13,-0.08237011730670929,0.03579529747366905,0.45418328046798706,0.47826087474823,12,0.6666666666666666,0.3709677419354839
NYG,2024,14,-0.09137386828660965,0.02005511336028576,0.4437386691570282,0.471331387758255,13,0.6923076923076923,0.3592233009708738
NYG,2024,15,-0.08760092407464981,0.03906047344207764,0.440978080034256,0.47865575551986694,14,0.7142857142857143,0.35585585585585583
NYG,2024,16,-0.10341934114694595,0.04085197299718857,0.4430379867553711,0.4817951023578644,15,0.7333333333333333,0.351931330472103
NYG,2024,17,-0.08287709206342697,0.0433695912361145,0.44477611780166626,0.48627451062202454,16,0.75,0.3588709677419355
NYG,2024,18,-0.08288747072219849,0.040408771485090256,0.4438920319080353,0.4834437072277069,17,0.7058823529411765,0.3549618320610687
MIN,2024,1,0.09439460188150406,-0.23459869623184204,0.46268656849861145,0.3820224702358246,1,1.0,0.45454545454545453
MIN,2024,2,0.01989121176302433,-0.18499484658241272,0.4962962865829468,0.4367816150188446,2,1.0,0.5217391304347826
MIN,2024,3,0.05682196840643883,-0.21043826639652252,0.4953271150588989,0.4038461446762085,3,1.0,0.45
MIN,2024,4,0.04041620343923569,-0.17432217299938202,0.49668875336647034,0.41926345229148865,4,1.0,0.4339622641509434
MIN,2024,5,0.014433536678552628,-0.17179885506629944,0.4822334945201874,0.42663657665252686,5,1.0,0.4057971014492754
MIN,2024,6,0.014433536678552628,-0.17179885506629944,0.4822334945201874,0.42663657665252686,5,1.0,0.4057971014492754
MIN,2024,7,0.013392123393714428,-0.13967512547969818,0.4659574329853058,0.4337811768054962,6,0.8333333333333334,0.4
MIN,2024,8,0.02312808856368065,-0.0973004549741745,0.4691588878631592,0.443535178899765,7,0.8571428571428571,0.39080459770114945
MIN,2024,9,0.001643254654482007,-0.11571056395769119,0.47580644488334656,0.4382352828979492,8,0.875,0.4
MIN,2024,10,0.00016401070752181113,-0.1213056743144989,0.47419804334640503,0.43673470616340637,9,0.7777777777777778,0.4
MIN,2024,11,0.00308577180840075,-0.12353245913982391,0.47139304876327515,0.42768850922584534,10,0.8,0.40458015267175573
MIN,2024,12,0.016688762232661247,-0.1058688536286354,0.47421523928642273,0.4336283206939697,11,0.8181818181818182,0.410958904109589
MIN,2024,13,0.01659155637025833,-0.09261947870254517,0.4838373363018036,0.4409136176109314,12,0.8333333333333334,0.3961038961038961
MIN,2024,14,0.037950411438941956,-0.08490835875272751,0.4870067238807678,0.44990891218185425,13,0.8461538461538461,0.41566265060240964
MIN,2024,15,0.03866510093212128,-0.09112169593572617,0.4902998208999634,0.4480135142803192,14,0.8571428571428571,0.41847826086956524
MIN,2024,16,0.044534776359796524,-0.0822739452123642,0.4913722276687622,0.4535433053970337,15,0.8666666666666667,0.40404040404040403
MIN,2024,17,0.03956053406000137,-0.07948333024978638,0.49235475063323975,0.4565701484680176,16,0.875,0.41037735849056606
MIN,2024,18,0.022886252030730247,-0.07270754128694534,0.4848703145980835,0.4598183035850525,17,0.8235294117647058,0.4052863436123348
CIN,2024,1,-0.03840472176671028,0.07777721434831619,0.49180328845977783,0.4938271641731262,1,1.0,0.3076923076923077
CIN,2024,2,0.014836707152426243,0.03657437115907669,0.5070422291755676,0.5157232880592346,2,1.0,0.2962962962962963
CIN,2024,3,0.11519065499305725,0.16132217645645142,0.534246563911438,0.5427350401878357,3,1.0,0.3783783783783784
CIN,2024,4,0.13867972791194916,0.12952634692192078,0.5231788158416748,0.5389407873153687,4,1.0,0.4230769230769231
CIN,2024,5,0.15086841583251953,0.15739001333713531,0.516539454460144,0.5504807829856873,5,1.0,0.4411764705882353
CIN,2024,6,0.13193440437316895,0.10538946092128754,0.5087336301803589,0.5364891290664673,6,0.8333333333333334,0.425
CIN,2024,7,0.09964670985937119,0.057972099632024765,0.4896421730518341,0.5074380040168762,7,0.8571428571428571,0.3870967741935484
CIN,2024,8,0.08607716113328934,0.08624128997325897,0.48585689067840576,0.5110132098197937,8,0.875,0.4339622641509434
CIN,2024,9,0.08973532915115356,0.06607601046562195,0.49639248847961426,0.5065445303916931,9,0.8888888888888888,0.4462809917355372
CIN,2024,10,0.0992111936211586,0.07948929071426392,0.49936628341674805,0.5076923370361328,10,0.9,0.45652173913043476
CIN,2024,11,0.08887658268213272,0.07593800127506256,0.4904601573944092,0.5053648352622986,11,0.9090909090909091,0.43870967741935485
CIN,2024,12,0.08887658268213272,0.07593800127506256,0.4904601573944092,0.5053648352622986,11,0.9090909090909091,0.43870967741935485
CIN,2024,13,0.08886515349149704,0.08619214594364166,0.4979466199874878,0.514677107334137,12,0.9166666666666666,0.4397590361445783
CIN,2024,14,0.09183592349290848,0.08211592584848404,0.5004712343215942,0.5141037106513977,13,0.9230769230769231,0.4350282485875706
CIN,2024,15,0.09289418160915375,0.07384154200553894,0.49869677424430847,0.5168918967247009,14,0.9285714285714286,0.45077720207253885
CIN,2024,16,0.08952706307172775,0.055998604744672775,0.5020474791526794,0.5067406892776489,15,0.9333333333333333,0.44607843137254904
CIN,2024,17,0.09181363135576248,0.05937676504254341,0.5071589946746826,0.5048689246177673,16,0.9375,0.4479638009049774
CIN,2024,18,0.08971625566482544,0.056033819913864136,0.508474588394165,0.5010630488395691,17,0.9411764705882353,0.44680851063829785
NE,2024,1,0.07777721434831619,-0.03840472176671028,0.4938271641731262,0.49180328845977783,1,1.0,0.4
NE,2024,2,0.05138124153017998,0.020197397097945213,0.4910179674625397,0.5135135054588318,2,1.0,0.41935483870967744
NE,2024,3,-0.023012161254882812,0.05698346346616745,0.4739130437374115,0.5170940160751343,3,0.6666666666666666,0.35555555555555557
NE,2024,4,-0.08524959534406662,0.03777404874563217,0.46302250027656555,0.49677419662475586,4,0.75,0.3492063492063492
NE,2024,5,-0.10146710276603699,0.018666621297597885,0.4526854157447815,0.47630923986434937,5,0.6,0.33766233766233766
