game_id,season,week,game_type,gameday,home_team,away_team,home_score,away_score,spread_line,total_line,created_at
2024_18_SF_ARI,2024,18,REG,2025-01-05,ARI,SF,47,24,0.0,0.0,2025-10-05T18:36:13.154983
2024_18_KC_DEN,2024,18,REG,2025-01-05,DEN,KC,38,0,0.0,0.0,2025-10-05T18:36:13.154983
2024_18_SEA_LA,2024,18,REG,2025-01-05,LA,SEA,25,30,0.0,0.0,2025-10-05T18:36:13.154983
2024_18_LAC_LV,2024,18,REG,2025-01-05,LV,LAC,20,34,0.0,0.0,2025-10-05T18:36:13.154983
2024_18_MIA_NYJ,2024,18,REG,2025-01-05,NYJ,MIA,32,20,0.0,0.0,2025-10-05T18:36:13.154983
2024_18_MIN_DET,2024,18,REG,2025-01-05,DET,MIN,31,9,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_CAR_DEN,2016,1,REG,2016-09-08,DEN,CAR,21,20,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_TB_ATL,2016,1,REG,2016-09-11,ATL,TB,24,31,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_BUF_BAL,2016,1,REG,2016-09-11,BAL,BUF,13,7,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_CHI_HOU,2016,1,REG,2016-09-11,HOU,CHI,23,14,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_GB_JAX,2016,1,REG,2016-09-11,JAX,GB,23,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_SD_KC,2016,1,REG,2016-09-11,KC,SD,33,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_OAK_NO,2016,1,REG,2016-09-11,NO,OAK,34,35,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_CIN_NYJ,2016,1,REG,2016-09-11,NYJ,CIN,22,23,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_CLE_PHI,2016,1,REG,2016-09-11,PHI,CLE,29,10,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_MIN_TEN,2016,1,REG,2016-09-11,TEN,MIN,16,25,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_MIA_SEA,2016,1,REG,2016-09-11,SEA,MIA,12,10,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_NYG_DAL,2016,1,REG,2016-09-11,DAL,NYG,19,20,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_DET_IND,2016,1,REG,2016-09-11,IND,DET,35,39,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_NE_ARI,2016,1,REG,2016-09-11,ARI,NE,21,23,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_PIT_WAS,2016,1,REG,2016-09-12,WAS,PIT,16,38,0.0,0.0,2025-10-05T18:36:13.154983
2016_01_LA_SF,2016,1,REG,2016-09-12,SF,LA,28,0,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_NYJ_BUF,2016,2,REG,2016-09-15,BUF,NYJ,31,37,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_TB_ARI,2016,2,REG,2016-09-18,ARI,TB,40,7,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_SF_CAR,2016,2,REG,2016-09-18,CAR,SF,46,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_BAL_CLE,2016,2,REG,2016-09-18,CLE,BAL,20,25,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_TEN_DET,2016,2,REG,2016-09-18,DET,TEN,15,16,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_KC_HOU,2016,2,REG,2016-09-18,HOU,KC,19,12,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_MIA_NE,2016,2,REG,2016-09-18,NE,MIA,31,24,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_NO_NYG,2016,2,REG,2016-09-18,NYG,NO,16,13,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_CIN_PIT,2016,2,REG,2016-09-18,PIT,CIN,24,16,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_DAL_WAS,2016,2,REG,2016-09-18,WAS,DAL,23,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_SEA_LA,2016,2,REG,2016-09-18,LA,SEA,9,3,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_IND_DEN,2016,2,REG,2016-09-18,DEN,IND,34,20,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_ATL_OAK,2016,2,REG,2016-09-18,OAK,ATL,28,35,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_JAX_SD,2016,2,REG,2016-09-18,SD,JAX,38,14,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_GB_MIN,2016,2,REG,2016-09-18,MIN,GB,17,14,0.0,0.0,2025-10-05T18:36:13.154983
2016_02_PHI_CHI,2016,2,REG,2016-09-19,CHI,PHI,14,29,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_HOU_NE,2016,3,REG,2016-09-22,NE,HOU,27,0,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_ARI_BUF,2016,3,REG,2016-09-25,BUF,ARI,33,18,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_MIN_CAR,2016,3,REG,2016-09-25,CAR,MIN,10,22,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_DEN_CIN,2016,3,REG,2016-09-25,CIN,DEN,17,29,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_DET_GB,2016,3,REG,2016-09-25,GB,DET,34,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_BAL_JAX,2016,3,REG,2016-09-25,JAX,BAL,17,19,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_CLE_MIA,2016,3,REG,2016-09-25,MIA,CLE,30,24,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_WAS_NYG,2016,3,REG,2016-09-25,NYG,WAS,27,29,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_OAK_TEN,2016,3,REG,2016-09-25,TEN,OAK,10,17,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_SF_SEA,2016,3,REG,2016-09-25,SEA,SF,37,18,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_LA_TB,2016,3,REG,2016-09-25,TB,LA,32,37,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_SD_IND,2016,3,REG,2016-09-25,IND,SD,26,22,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_NYJ_KC,2016,3,REG,2016-09-25,KC,NYJ,24,3,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_PIT_PHI,2016,3,REG,2016-09-25,PHI,PIT,34,3,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_CHI_DAL,2016,3,REG,2016-09-25,DAL,CHI,31,17,0.0,0.0,2025-10-05T18:36:13.154983
2016_03_ATL_NO,2016,3,REG,2016-09-26,NO,ATL,32,45,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_MIA_CIN,2016,4,REG,2016-09-29,CIN,MIA,22,7,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_IND_JAX,2016,4,REG,2016-10-02,JAX,IND,30,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_CAR_ATL,2016,4,REG,2016-10-02,ATL,CAR,48,33,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_OAK_BAL,2016,4,REG,2016-10-02,BAL,OAK,27,28,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_DET_CHI,2016,4,REG,2016-10-02,CHI,DET,17,14,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_TEN_HOU,2016,4,REG,2016-10-02,HOU,TEN,27,20,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_BUF_NE,2016,4,REG,2016-10-02,NE,BUF,0,16,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_SEA_NYJ,2016,4,REG,2016-10-02,NYJ,SEA,17,27,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_CLE_WAS,2016,4,REG,2016-10-02,WAS,CLE,31,20,0.0,0.0,2025-10-05T18:36:13.154983
2016_04_DEN_TB,2016,4,REG,2016-10-02,TB,DEN,7,27,0.0,0.0,2025-10-05T18:36:13.290752
2016_04_LA_ARI,2016,4,REG,2016-10-02,ARI,LA,13,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_04_NO_SD,2016,4,REG,2016-10-02,SD,NO,34,35,0.0,0.0,2025-10-05T18:36:13.290752
2016_04_DAL_SF,2016,4,REG,2016-10-02,SF,DAL,17,24,0.0,0.0,2025-10-05T18:36:13.290752
2016_04_KC_PIT,2016,4,REG,2016-10-02,PIT,KC,43,14,0.0,0.0,2025-10-05T18:36:13.290752
2016_04_NYG_MIN,2016,4,REG,2016-10-03,MIN,NYG,24,10,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_ARI_SF,2016,5,REG,2016-10-06,SF,ARI,21,33,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_WAS_BAL,2016,5,REG,2016-10-09,BAL,WAS,10,16,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_NE_CLE,2016,5,REG,2016-10-09,CLE,NE,13,33,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_PHI_DET,2016,5,REG,2016-10-09,DET,PHI,24,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_CHI_IND,2016,5,REG,2016-10-09,IND,CHI,29,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_TEN_MIA,2016,5,REG,2016-10-09,MIA,TEN,17,30,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_HOU_MIN,2016,5,REG,2016-10-09,MIN,HOU,31,13,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_NYJ_PIT,2016,5,REG,2016-10-09,PIT,NYJ,31,13,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_ATL_DEN,2016,5,REG,2016-10-09,DEN,ATL,16,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_CIN_DAL,2016,5,REG,2016-10-09,DAL,CIN,28,14,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_BUF_LA,2016,5,REG,2016-10-09,LA,BUF,19,30,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_SD_OAK,2016,5,REG,2016-10-09,OAK,SD,34,31,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_NYG_GB,2016,5,REG,2016-10-09,GB,NYG,23,16,0.0,0.0,2025-10-05T18:36:13.290752
2016_05_TB_CAR,2016,5,REG,2016-10-10,CAR,TB,14,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_DEN_SD,2016,6,REG,2016-10-13,SD,DEN,21,13,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_SF_BUF,2016,6,REG,2016-10-16,BUF,SF,45,16,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_JAX_CHI,2016,6,REG,2016-10-16,CHI,JAX,16,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_LA_DET,2016,6,REG,2016-10-16,DET,LA,31,28,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_PIT_MIA,2016,6,REG,2016-10-16,MIA,PIT,30,15,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_CIN_NE,2016,6,REG,2016-10-16,NE,CIN,35,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_CAR_NO,2016,6,REG,2016-10-16,NO,CAR,41,38,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_BAL_NYG,2016,6,REG,2016-10-16,NYG,BAL,27,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_CLE_TEN,2016,6,REG,2016-10-16,TEN,CLE,28,26,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_PHI_WAS,2016,6,REG,2016-10-16,WAS,PHI,27,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_KC_OAK,2016,6,REG,2016-10-16,OAK,KC,10,26,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_DAL_GB,2016,6,REG,2016-10-16,GB,DAL,16,30,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_ATL_SEA,2016,6,REG,2016-10-16,SEA,ATL,26,24,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_IND_HOU,2016,6,REG,2016-10-16,HOU,IND,26,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_06_NYJ_ARI,2016,6,REG,2016-10-17,ARI,NYJ,28,3,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_CHI_GB,2016,7,REG,2016-10-20,GB,CHI,26,10,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_NYG_LA,2016,7,REG,2016-10-23,LA,NYG,10,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_CLE_CIN,2016,7,REG,2016-10-23,CIN,CLE,31,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_WAS_DET,2016,7,REG,2016-10-23,DET,WAS,20,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_OAK_JAX,2016,7,REG,2016-10-23,JAX,OAK,16,33,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_NO_KC,2016,7,REG,2016-10-23,KC,NO,27,21,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_BUF_MIA,2016,7,REG,2016-10-23,MIA,BUF,28,25,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_BAL_NYJ,2016,7,REG,2016-10-23,NYJ,BAL,24,16,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_MIN_PHI,2016,7,REG,2016-10-23,PHI,MIN,21,10,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_IND_TEN,2016,7,REG,2016-10-23,TEN,IND,26,34,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_SD_ATL,2016,7,REG,2016-10-23,ATL,SD,30,33,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_TB_SF,2016,7,REG,2016-10-23,SF,TB,17,34,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_NE_PIT,2016,7,REG,2016-10-23,PIT,NE,16,27,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_SEA_ARI,2016,7,REG,2016-10-23,ARI,SEA,6,6,0.0,0.0,2025-10-05T18:36:13.290752
2016_07_HOU_DEN,2016,7,REG,2016-10-24,DEN,HOU,27,9,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_JAX_TEN,2016,8,REG,2016-10-27,TEN,JAX,36,22,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_WAS_CIN,2016,8,REG,2016-10-30,CIN,WAS,27,27,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_NE_BUF,2016,8,REG,2016-10-30,BUF,NE,25,41,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_ARI_CAR,2016,8,REG,2016-10-30,CAR,ARI,30,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_NYJ_CLE,2016,8,REG,2016-10-30,CLE,NYJ,28,31,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_DET_HOU,2016,8,REG,2016-10-30,HOU,DET,20,13,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_KC_IND,2016,8,REG,2016-10-30,IND,KC,14,30,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_SEA_NO,2016,8,REG,2016-10-30,NO,SEA,25,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_OAK_TB,2016,8,REG,2016-10-30,TB,OAK,24,30,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_SD_DEN,2016,8,REG,2016-10-30,DEN,SD,27,19,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_GB_ATL,2016,8,REG,2016-10-30,ATL,GB,33,32,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_PHI_DAL,2016,8,REG,2016-10-30,DAL,PHI,29,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_08_MIN_CHI,2016,8,REG,2016-10-31,CHI,MIN,20,10,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_ATL_TB,2016,9,REG,2016-11-03,TB,ATL,28,43,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_PIT_BAL,2016,9,REG,2016-11-06,BAL,PIT,21,14,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_DAL_CLE,2016,9,REG,2016-11-06,CLE,DAL,10,35,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_JAX_KC,2016,9,REG,2016-11-06,KC,JAX,19,14,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_NYJ_MIA,2016,9,REG,2016-11-06,MIA,NYJ,27,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_DET_MIN,2016,9,REG,2016-11-06,MIN,DET,16,22,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_PHI_NYG,2016,9,REG,2016-11-06,NYG,PHI,28,23,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_CAR_LA,2016,9,REG,2016-11-06,LA,CAR,10,13,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_NO_SF,2016,9,REG,2016-11-06,SF,NO,23,41,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_IND_GB,2016,9,REG,2016-11-06,GB,IND,26,31,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_TEN_SD,2016,9,REG,2016-11-06,SD,TEN,43,35,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_DEN_OAK,2016,9,REG,2016-11-06,OAK,DEN,30,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_09_BUF_SEA,2016,9,REG,2016-11-07,SEA,BUF,31,25,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_CLE_BAL,2016,10,REG,2016-11-10,BAL,CLE,28,7,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_KC_CAR,2016,10,REG,2016-11-13,CAR,KC,17,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_HOU_JAX,2016,10,REG,2016-11-13,JAX,HOU,21,24,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_DEN_NO,2016,10,REG,2016-11-13,NO,DEN,23,25,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_LA_NYJ,2016,10,REG,2016-11-13,NYJ,LA,6,9,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_ATL_PHI,2016,10,REG,2016-11-13,PHI,ATL,24,15,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_CHI_TB,2016,10,REG,2016-11-13,TB,CHI,36,10,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_GB_TEN,2016,10,REG,2016-11-13,TEN,GB,47,25,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_MIN_WAS,2016,10,REG,2016-11-13,WAS,MIN,26,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_MIA_SD,2016,10,REG,2016-11-13,SD,MIA,24,31,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_SF_ARI,2016,10,REG,2016-11-13,ARI,SF,23,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_DAL_PIT,2016,10,REG,2016-11-13,PIT,DAL,30,35,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_SEA_NE,2016,10,REG,2016-11-13,NE,SEA,24,31,0.0,0.0,2025-10-05T18:36:13.290752
2016_10_CIN_NYG,2016,10,REG,2016-11-14,NYG,CIN,21,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_NO_CAR,2016,11,REG,2016-11-17,CAR,NO,23,20,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_BUF_CIN,2016,11,REG,2016-11-20,CIN,BUF,12,16,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_PIT_CLE,2016,11,REG,2016-11-20,CLE,PIT,9,24,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_BAL_DAL,2016,11,REG,2016-11-20,DAL,BAL,27,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_JAX_DET,2016,11,REG,2016-11-20,DET,JAX,26,19,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_TEN_IND,2016,11,REG,2016-11-20,IND,TEN,24,17,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_TB_KC,2016,11,REG,2016-11-20,KC,TB,17,19,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_ARI_MIN,2016,11,REG,2016-11-20,MIN,ARI,30,24,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_CHI_NYG,2016,11,REG,2016-11-20,NYG,CHI,22,16,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_MIA_LA,2016,11,REG,2016-11-20,LA,MIA,10,14,0.0,0.0,2025-10-05T18:36:13.290752
2016_11_PHI_SEA,2016,11,REG,2016-11-20,SEA,PHI,26,15,0.0,0.0,2025-10-05T18:36:13.42476
2016_11_NE_SF,2016,11,REG,2016-11-20,SF,NE,17,30,0.0,0.0,2025-10-05T18:36:13.42476
2016_11_GB_WAS,2016,11,REG,2016-11-20,WAS,GB,42,24,0.0,0.0,2025-10-05T18:36:13.42476
2016_11_HOU_OAK,2016,11,REG,2016-11-21,OAK,HOU,27,20,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_MIN_DET,2016,12,REG,2016-11-24,DET,MIN,16,13,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_WAS_DAL,2016,12,REG,2016-11-24,DAL,WAS,31,26,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_PIT_IND,2016,12,REG,2016-11-24,IND,PIT,7,28,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_ARI_ATL,2016,12,REG,2016-11-27,ATL,ARI,38,19,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_CIN_BAL,2016,12,REG,2016-11-27,BAL,CIN,19,14,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_JAX_BUF,2016,12,REG,2016-11-27,BUF,JAX,28,21,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_TEN_CHI,2016,12,REG,2016-11-27,CHI,TEN,21,27,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_NYG_CLE,2016,12,REG,2016-11-27,CLE,NYG,13,27,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_SD_HOU,2016,12,REG,2016-11-27,HOU,SD,13,21,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_SF_MIA,2016,12,REG,2016-11-27,MIA,SF,31,24,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_LA_NO,2016,12,REG,2016-11-27,NO,LA,49,21,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_SEA_TB,2016,12,REG,2016-11-27,TB,SEA,14,5,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_NE_NYJ,2016,12,REG,2016-11-27,NYJ,NE,17,22,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_CAR_OAK,2016,12,REG,2016-11-27,OAK,CAR,35,32,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_KC_DEN,2016,12,REG,2016-11-27,DEN,KC,27,30,0.0,0.0,2025-10-05T18:36:13.42476
2016_12_GB_PHI,2016,12,REG,2016-11-28,PHI,GB,13,27,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_DAL_MIN,2016,13,REG,2016-12-01,MIN,DAL,15,17,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_KC_ATL,2016,13,REG,2016-12-04,ATL,KC,28,29,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_MIA_BAL,2016,13,REG,2016-12-04,BAL,MIA,38,6,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_SF_CHI,2016,13,REG,2016-12-04,CHI,SF,26,6,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_PHI_CIN,2016,13,REG,2016-12-04,CIN,PHI,32,14,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_HOU_GB,2016,13,REG,2016-12-04,GB,HOU,21,13,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_DEN_JAX,2016,13,REG,2016-12-04,JAX,DEN,10,20,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_LA_NE,2016,13,REG,2016-12-04,NE,LA,26,10,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_DET_NO,2016,13,REG,2016-12-04,NO,DET,13,28,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_BUF_OAK,2016,13,REG,2016-12-04,OAK,BUF,38,24,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_WAS_ARI,2016,13,REG,2016-12-04,ARI,WAS,31,23,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_NYG_PIT,2016,13,REG,2016-12-04,PIT,NYG,24,14,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_TB_SD,2016,13,REG,2016-12-04,SD,TB,21,28,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_CAR_SEA,2016,13,REG,2016-12-04,SEA,CAR,40,7,0.0,0.0,2025-10-05T18:36:13.42476
2016_13_IND_NYJ,2016,13,REG,2016-12-05,NYJ,IND,10,41,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_OAK_KC,2016,14,REG,2016-12-08,KC,OAK,21,13,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_PIT_BUF,2016,14,REG,2016-12-11,BUF,PIT,20,27,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_SD_CAR,2016,14,REG,2016-12-11,CAR,SD,28,16,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_CIN_CLE,2016,14,REG,2016-12-11,CLE,CIN,10,23,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_CHI_DET,2016,14,REG,2016-12-11,DET,CHI,20,17,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_HOU_IND,2016,14,REG,2016-12-11,IND,HOU,17,22,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_MIN_JAX,2016,14,REG,2016-12-11,JAX,MIN,16,25,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_ARI_MIA,2016,14,REG,2016-12-11,MIA,ARI,26,23,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_WAS_PHI,2016,14,REG,2016-12-11,PHI,WAS,22,27,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_DEN_TEN,2016,14,REG,2016-12-11,TEN,DEN,13,10,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_NYJ_SF,2016,14,REG,2016-12-11,SF,NYJ,17,23,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_SEA_GB,2016,14,REG,2016-12-11,GB,SEA,38,10,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_ATL_LA,2016,14,REG,2016-12-11,LA,ATL,14,42,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_NO_TB,2016,14,REG,2016-12-11,TB,NO,16,11,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_DAL_NYG,2016,14,REG,2016-12-11,NYG,DAL,10,7,0.0,0.0,2025-10-05T18:36:13.42476
2016_14_BAL_NE,2016,14,REG,2016-12-12,NE,BAL,30,23,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_LA_SEA,2016,15,REG,2016-12-15,SEA,LA,24,3,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_MIA_NYJ,2016,15,REG,2016-12-17,NYJ,MIA,13,34,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_PHI_BAL,2016,15,REG,2016-12-18,BAL,PHI,27,26,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_CLE_BUF,2016,15,REG,2016-12-18,BUF,CLE,33,13,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_GB_CHI,2016,15,REG,2016-12-18,CHI,GB,27,30,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_PIT_CIN,2016,15,REG,2016-12-18,CIN,PIT,20,24,0.0,0.0,2025-10-05T18:36:13.42476
2016_15_JAX_HOU,2016,15,REG,2016-12-18,HOU,JAX,21,20,0.0,0.0,2025-10-05T18:36:13.42476
