game_id,season,week,home_team,away_team,game_time,home_score,away_score,point_differential,total_points,home_won,is_home,week_number,is_divisional,home_off_epa,home_def_epa,away_off_epa,away_def_epa,epa_differential,home_off_success_rate,away_off_success_rate,home_redzone_td_pct,away_redzone_td_pct,home_third_down_pct,away_third_down_pct,home_games_played,away_games_played,stadium,is_outdoor,is_playoff,game_type,gameday
2019_06_SF_LA,2019,6,LA,SF,2019-10-13T00:00:00,7.0,20.0,-13.0,27.0,0,1,6,1,0.031709399074316,-0.0105306543409824,0.0296061690896749,-0.2334466874599456,-0.2208128031343221,0.4468546509742737,0.4586894512176513,1.0,0.6486486792564392,0.3896103799343109,0.4545454680919647,5,4,LA Stadium,1,False,,
2019_06_TEN_DEN,2019,6,DEN,TEN,2019-10-13T00:00:00,16.0,0.0,16.0,16.0,1,1,6,0,-0.0062823225744068,0.0318357460200786,-0.048217661678791,-0.1191154643893241,-0.1090158713050186,0.4341463446617126,0.4029484093189239,0.5833333134651184,0.800000011920929,0.3823529481887817,0.3243243098258972,5,5,DEN Stadium,1,False,,
2019_06_DAL_NYJ,2019,6,NYJ,DAL,2019-10-13T00:00:00,24.0,22.0,2.0,46.0,1,1,6,0,-0.29131880402565,-0.0389261059463024,0.0733793750405311,-0.0269528459757566,-0.3527249190956354,0.3101265728473663,0.4756097495555877,0.7058823704719543,0.904109537601471,0.2419354766607284,0.5,4,5,NYJ Stadium,1,False,,
2019_06_PIT_LAC,2019,6,LAC,PIT,2019-10-13T00:00:00,17.0,24.0,-7.0,41.0,0,1,6,0,0.0132477544248104,-0.0058788824826478,-0.0930246114730835,-0.0468016751110553,0.0653495732694864,0.4754901826381683,0.417344182729721,0.800000011920929,0.5882353186607361,0.4444444477558136,0.3050847351551056,5,5,LAC Stadium,1,False,,
2019_06_DET_GB,2019,6,GB,DET,2019-10-14T00:00:00,23.0,22.0,1.0,45.0,1,1,6,1,0.0094380304217338,-0.0628308057785034,-0.0307679791003465,-0.0463558062911033,0.0566810090094804,0.4285714328289032,0.4106145203113556,1.1142857074737549,0.792452871799469,0.3181818127632141,0.355932205915451,5,4,GB Stadium,1,False,,
2019_07_KC_DEN,2019,7,DEN,KC,2019-10-17T00:00:00,6.0,30.0,-24.0,36.0,0,1,7,1,-0.0217774678021669,-0.0282856523990631,0.0991333201527595,0.0373298078775405,-0.0552953276783227,0.4238682985305786,0.4655870497226715,0.5853658318519592,0.5504587292671204,0.337349385023117,0.4430379867553711,6,6,DEN Stadium,1,False,,
2019_07_LA_ATL,2019,7,ATL,LA,2019-10-20T00:00:00,10.0,37.0,-27.0,47.0,0,1,7,0,0.0262663271278142,0.138958603143692,-0.0293468181043863,-0.0286486539989709,-0.1119941119104623,0.4324853122234344,0.4391635060310364,1.0500000715255735,0.9890109896659852,0.5060241222381592,0.3409090936183929,6,6,ATL Stadium,1,False,,
2019_07_MIA_BUF,2019,7,BUF,MIA,2019-10-20T00:00:00,31.0,21.0,10.0,52.0,1,1,7,1,-0.0898573100566864,-0.1585708856582641,-0.2465769052505493,0.1724171787500381,0.4877076596021652,0.4149659872055053,0.3717948794364929,1.0909090042114258,0.5806452035903931,0.3333333432674408,0.273972600698471,5,5,BUF Stadium,1,False,,
2019_07_JAX_CIN,2019,7,CIN,JAX,2019-10-20T00:00:00,17.0,27.0,-10.0,44.0,0,1,7,0,-0.0691523104906082,0.0709276795387268,-0.0124112712219357,0.0171405524015426,-0.1105281664058566,0.3923541307449341,0.4173386991024017,0.4285714030265808,0.5833333134651184,0.4175824224948883,0.3132530152797699,6,6,CIN Stadium,1,False,,
2019_07_MIN_DET,2019,7,DET,MIN,2019-10-20T00:00:00,30.0,42.0,-12.0,72.0,0,1,7,1,-0.0030040862038731,-0.026589723303914,0.0463220477104187,-0.0912260115146637,-0.1139624221250414,0.4087759852409363,0.4291845560073852,0.6760563850402832,0.9473683834075928,0.3199999928474426,0.4507042169570923,5,6,DET Stadium,0,False,,
2019_07_OAK_GB,2019,7,GB,OAK,2019-10-20T00:00:00,42.0,24.0,18.0,66.0,1,1,7,0,0.0170287750661373,-0.0336864031851291,0.0,0.0,0.0,0.4373795688152313,0.0,0.9230769276618958,0.0,0.3456790149211883,0.0,6,0,GB Stadium,1,False,,
2019_07_HOU_IND,2019,7,IND,HOU,2019-10-20T00:00:00,30.0,23.0,7.0,53.0,1,1,7,1,0.0656688064336776,0.071318432688713,0.0774434730410575,0.0136589827015995,-0.0694341165944933,0.4779582321643829,0.4455252885818481,0.8571428656578064,1.0,0.4736842215061188,0.5,5,6,IND Stadium,1,False,,
2019_07_ARI_NYG,2019,7,NYG,ARI,2019-10-20T00:00:00,21.0,27.0,-6.0,48.0,0,1,7,0,-0.0873158499598503,0.0263407677412033,0.0123024703934788,0.1039694100618362,-0.0219896780326962,0.4164948463439941,0.427238792181015,0.6233766674995422,0.594059407711029,0.3837209343910217,0.4111111164093017,6,6,NYG Stadium,1,False,,
2019_07_SF_WAS,2019,7,WAS,SF,2019-10-20T00:00:00,0.0,9.0,-9.0,9.0,0,1,7,0,-0.1271370500326156,0.0549469925463199,-0.0005730607663281,-0.2735556364059448,-0.4550666182185523,0.3880597054958343,0.4471909999847412,0.5806452035903931,0.6593406200408936,0.2465753406286239,0.4459459483623504,6,5,WAS Stadium,1,False,,
2019_07_LAC_TEN,2019,7,TEN,LAC,2019-10-20T00:00:00,23.0,20.0,3.0,43.0,1,1,7,0,-0.0942642837762832,-0.1169614866375923,-0.0082143144682049,-0.0034031122922897,0.0275084050372242,0.3922764360904693,0.46694216132164,0.7058823704719543,0.8333333134651184,0.29347825050354,0.4642857015132904,6,6,TEN Stadium,1,False,,
2019_07_NO_CHI,2019,7,CHI,NO,2019-10-20T00:00:00,25.0,36.0,-11.0,61.0,0,1,7,0,-0.0336063206195831,-0.087887592613697,-0.0040336488746106,-0.022669605910778,0.0356453149579465,0.4075949490070343,0.4494845271110534,0.8571428060531616,0.6153846383094788,0.3661971688270569,0.4166666567325592,5,6,CHI Stadium,1,False,,
2019_07_BAL_SEA,2019,7,SEA,BAL,2019-10-20T00:00:00,16.0,30.0,-14.0,46.0,0,1,7,0,0.0313192270696163,-0.0082683525979518,0.1372671425342559,0.0553191043436527,-0.042360458523035,0.4342105388641357,0.4642857015132904,0.9902912974357604,0.8035714626312256,0.3625000119209289,0.4756097495555877,6,6,SEA Stadium,1,False,,
2019_07_PHI_DAL,2019,7,DAL,PHI,2019-10-20T00:00:00,37.0,10.0,27.0,47.0,1,1,7,1,0.0758874490857124,-0.0057306885719299,0.0147255575284361,-0.0083203706890344,0.0585722094401717,0.4773175418376922,0.447265625,0.8297871947288513,0.97826087474823,0.5205479264259338,0.5,6,6,DAL Stadium,0,False,,
2019_07_NE_NYJ,2019,7,NYJ,NE,2019-10-21T00:00:00,0.0,33.0,-33.0,33.0,0,1,7,1,-0.2136880308389663,-0.0108308997005224,0.0001218345714733,-0.3567771911621094,-0.5597561568720266,0.3350383639335632,0.4250936210155487,0.6857142448425293,0.8108108043670654,0.2465753406286239,0.4065934121608734,5,6,NYJ Stadium,1,False,,
2019_08_WAS_MIN,2019,8,MIN,WAS,2019-10-24T00:00:00,19.0,9.0,10.0,28.0,1,1,8,0,0.0918435901403427,-0.0552505776286125,-0.1492573469877243,0.0371476486325264,0.3334991633892059,0.4460431635379791,0.3764258623123169,1.0515464544296265,0.5714285969734192,0.4878048896789551,0.2560975551605224,7,7,MIN Stadium,0,False,,
2019_08_SEA_ATL,2019,8,ATL,SEA,2019-10-27T00:00:00,20.0,27.0,-7.0,47.0,0,1,8,0,-0.0089919250458478,0.141845017671585,0.0043718786910176,0.0005385149270296,-0.154670306481421,0.427101194858551,0.4380032122135162,1.08433735370636,0.915254294872284,0.4842105209827423,0.3979591727256775,7,7,ATL Stadium,1,False,,
2019_08_PHI_BUF,2019,8,BUF,PHI,2019-10-27T00:00:00,13.0,31.0,-18.0,44.0,0,1,8,0,-0.0509634092450141,-0.1275791823863983,-0.0227700360119342,0.0095822205767035,0.1089680297300219,0.421875,0.4351535737514496,1.1428571939468384,0.8910890817642212,0.3176470696926117,0.4854368865489959,6,7,BUF Stadium,1,False,,
2019_08_LAC_CHI,2019,8,CHI,LAC,2019-10-27T00:00:00,16.0,17.0,-1.0,33.0,0,1,8,0,-0.0524419993162155,-0.065925508737564,0.0041651707142591,0.0127538563683629,0.0220721950754523,0.4037656784057617,0.467857152223587,0.8999999761581421,0.7415730357170105,0.337349385023117,0.4791666567325592,6,7,CHI Stadium,1,False,,
2019_08_NYG_DET,2019,8,DET,NYG,2019-10-27T00:00:00,31.0,26.0,5.0,57.0,1,1,8,0,0.0222502667456865,0.0314649865031242,-0.1026727110147476,0.0110340630635619,0.1044920543208718,0.4274809062480926,0.4157894849777221,0.8181818127632141,0.650602400302887,0.3409090936183929,0.3737373650074005,6,7,DET Stadium,0,False,,
2019_08_DEN_IND,2019,8,IND,DEN,2019-10-27T00:00:00,15.0,13.0,2.0,28.0,1,1,8,0,0.0582423694431781,0.055186741054058,-0.0733637064695358,-0.0246956311166286,0.0517237037420272,0.4637404680252075,0.3986014127731323,0.9278351068496704,0.6000000238418579,0.5053763389587402,0.3195876181125641,6,7,IND Stadium,1,False,,
2019_08_NYJ_JAX,2019,8,JAX,NYJ,2019-10-27T00:00:00,29.0,15.0,14.0,44.0,1,1,8,0,-0.009286324493587,-0.0084563996642827,-0.2552584409713745,0.0003962534829042,0.2548247696249746,0.4201680719852447,0.3297413885593414,0.4948453903198242,0.5853658318519592,0.3069306910037994,0.2325581461191177,7,6,JAX Stadium,1,False,,
2019_08_CIN_LA,2019,8,LA,CIN,2019-10-27T00:00:00,24.0,10.0,14.0,34.0,1,1,8,0,-0.0008340411586686,-0.0560894683003425,-0.0817684605717659,0.0604674220085144,0.1974913097219541,0.4444444477558136,0.3948718011379242,0.915254294872284,0.5121951103210449,0.3653846085071563,0.4230769276618957,7,7,LA Stadium,1,False,,
2019_08_ARI_NO,2019,8,NO,ARI,2019-10-27T00:00:00,31.0,9.0,22.0,40.0,1,1,8,0,0.0016509048873558,-0.0402738824486732,-0.0005223450134508,0.0629650354385376,0.1054121677880175,0.4501718282699585,0.4158576130867004,0.6857143044471741,0.6486486196517944,0.4257425665855407,0.4190476238727569,7,7,NO Stadium,0,False,,
2019_08_TB_TEN,2019,8,TEN,TB,2019-10-27T00:00:00,27.0,23.0,4.0,50.0,1,1,8,0,-0.067119300365448,-0.0898718386888504,-0.0142579711973667,0.0062031839042901,0.0432136934250593,0.4017543792724609,0.4264150857925415,0.8354430198669434,0.9230769276618958,0.3203883469104767,0.337349385023117,7,6,TEN Stadium,1,False,,
2019_08_CAR_SF,2019,8,SF,CAR,2019-10-27T00:00:00,51.0,13.0,38.0,64.0,1,1,8,0,-0.0131252640858292,-0.2812412083148956,-0.0099150016903877,-0.0681406110525131,0.2098903348669409,0.4401544332504272,0.4379844963550567,0.5769230723381042,0.8888888955116272,0.4444444477558136,0.3456790149211883,6,6,SF Stadium,1,False,,
2019_08_OAK_HOU,2019,8,HOU,OAK,2019-10-27T00:00:00,27.0,24.0,3.0,51.0,1,1,8,0,0.0639234334230423,0.0152587359771132,0.0,0.0,0.0,0.4536256194114685,0.0,0.9532709717750548,0.0,0.4699999988079071,0.0,7,0,HOU Stadium,0,False,,
2019_08_CLE_NE,2019,8,NE,CLE,2019-10-27T00:00:00,27.0,13.0,14.0,40.0,1,1,8,0,0.0078446203842759,-0.3730031847953796,-0.0871189907193183,-3.606150494306348e-05,0.4679307343940309,0.4265402853488922,0.3865030705928802,0.7941176891326904,0.8148148059844971,0.4220183491706848,0.3164556920528412,7,6,NE Stadium,1,False,,
2019_08_GB_KC,2019,8,KC,GB,2019-10-27T00:00:00,24.0,31.0,-7.0,55.0,0,1,8,0,0.0859029814600944,-0.0178385395556688,0.0658608675003051,-0.0076160598546266,0.0302645936608314,0.4604569375514984,0.4485666155815124,0.4918032586574554,0.9714285731315612,0.4270833432674408,0.3804347813129425,7,7,KC Stadium,1,False,,
2019_08_MIA_PIT,2019,8,PIT,MIA,2019-10-28T00:00:00,27.0,14.0,13.0,41.0,1,1,8,0,-0.0760029256343841,-0.0578317493200302,-0.1978573054075241,0.1750542968511581,0.3547404259443283,0.4198645651340484,0.3833333253860473,0.5538461804389954,0.7058823704719543,0.3513513505458832,0.3139534890651703,6,6,PIT Stadium,1,False,,
2019_09_SF_ARI,2019,9,ARI,SF,2019-10-31T00:00:00,25.0,28.0,-3.0,53.0,0,1,9,1,-0.0246289521455764,0.0631975457072258,0.0047441408969461,-0.2996858060359955,-0.3922564447857439,0.4076246321201324,0.4399999976158142,0.6050419807434082,0.6976743936538696,0.3931623995304107,0.4554455578327179,8,7,ARI Stadium,0,False,,
2019_09_HOU_JAX,2019,9,JAX,HOU,2019-11-03T00:00:00,3.0,26.0,-23.0,29.0,0,1,9,1,-0.0067703360691666,-0.0298127271234989,0.070935308933258,0.0287329647690057,-0.01915995310992,0.4064327478408813,0.4609826505184173,0.508474588394165,0.9756097793579102,0.3305785059928894,0.4615384638309479,8,8,JAX Stadium,1,False,,
2019_09_WAS_BUF,2019,9,BUF,WAS,2019-11-03T00:00:00,24.0,9.0,15.0,33.0,1,1,9,0,-0.0649930089712143,-0.0901673510670661,-0.1510514318943023,0.033137172460556,0.2093629464507103,0.4087837934494018,0.3803786635398865,1.1142857074737549,0.5,0.3300000131130218,0.2637362778186798,7,8,BUF Stadium,1,False,,
2019_09_TEN_CAR,2019,9,CAR,TEN,2019-11-03T00:00:00,30.0,20.0,10.0,50.0,1,1,9,0,-0.0652032792568206,-0.04407599568367,-0.0622277706861496,-0.0825028717517852,-0.0414023846387863,0.4172185361385345,0.4030769169330597,0.8571428656578064,0.9333333373069764,0.3157894611358642,0.3305084705352783,7,8,CAR Stadium,1,False,,
2019_09_MIN_KC,2019,9,KC,MIN,2019-11-03T00:00:00,26.0,23.0,3.0,49.0,1,1,9,0,0.0824080482125282,0.0051696789450943,0.0805706456303596,-0.0648678168654441,-0.0682000932283699,0.4618973433971405,0.4388714730739593,0.4925372898578644,0.9310344457626344,0.4444444477558136,0.4948453605175018,8,8,KC Stadium,1,False,,
2019_09_NYJ_MIA,2019,9,MIA,NYJ,2019-11-03T00:00:00,26.0,18.0,8.0,44.0,1,1,9,1,-0.1961220204830169,0.1461629420518875,-0.2466650456190109,0.0017798042390495,-0.093840112676844,0.3854545354843139,0.3370370268821716,0.8421052694320679,0.6666666865348816,0.3263157904148102,0.2371134012937545,7,7,MIA Stadium,1,False,,
2019_09_CHI_PHI,2019,9,PHI,CHI,2019-11-03T00:00:00,22.0,14.0,8.0,36.0,1,1,9,0,-0.0036147888749837,-0.0101316785439848,-0.0669104382395744,-0.07828089594841,-0.0048535680398344,0.4375,0.4052173793315887,0.9230769276618958,0.7228915691375732,0.4916666746139526,0.3636363744735718,8,7,PHI Stadium,1,False,,
2019_09_IND_PIT,2019,9,PIT,IND,2019-11-03T00:00:00,26.0,24.0,2.0,50.0,1,1,9,0,-0.064653992652893,-0.0726267024874687,0.0408967621624469,0.036390297114849,0.0034662447869777,0.4082396924495697,0.4634551405906677,0.5753424763679504,0.9600000381469728,0.375,0.4905660450458526,7,7,PIT Stadium,1,False,,
2019_09_DET_OAK,2019,9,OAK,DET,2019-11-03T00:00:00,31.0,24.0,7.0,55.0,1,1,9,0,0.0,0.0,0.0198457054793834,0.0212103333324193,0.0,0.0,0.4176372587680816,0.0,0.8210526704788208,0.0,0.3725490272045135,0,7,OAK Stadium,1,False,,
2019_09_TB_SEA,2019,9,SEA,TB,2019-11-03T00:00:00,40.0,34.0,6.0,74.0,1,1,9,0,0.0183019842952489,0.0019695528317242,-0.0182224921882152,0.0019594240002334,0.0365143476519733,0.4476327002048492,0.4258373081684112,0.9618320465087892,0.8971962332725525,0.3818181753158569,0.3571428656578064,8,7,SEA Stadium,1,False,,
2019_09_CLE_DEN,2019,9,DEN,CLE,2019-11-03T00:00:00,24.0,19.0,5.0,43.0,1,1,9,0,-0.0715391561388969,-0.0308743137866258,-0.1063088774681091,-0.0083961570635437,0.0572478780522942,0.3951734602451324,0.3850174248218536,0.582524299621582,0.7674418687820435,0.3125,0.2978723347187042,8,7,DEN Stadium,1,False,,
2019_09_GB_LAC,2019,9,LAC,GB,2019-11-03T00:00:00,26.0,11.0,15.0,37.0,1,1,9,0,-0.0139885870739817,-0.0110178207978606,0.0797496065497398,-0.0004265858442522,-0.0831469586701132,0.4627831578254699,0.4526627361774444,0.7647058963775635,0.9836065173149108,0.4528301954269409,0.4095238149166107,8,8,LAC Stadium,1,False,,
2019_09_NE_BAL,2019,9,BAL,NE,2019-11-03T00:00:00,37.0,20.0,17.0,57.0,1,1,9,0,0.1282468140125274,0.0210717525333166,-7.441909110639244e-05,-0.3519156277179718,-0.2446661471476545,0.4518167376518249,0.4255911111831665,0.7272727489471436,0.75,0.4631578922271728,0.4079999923706054,7,8,BAL Stadium,1,False,,
2019_09_DAL_NYG,2019,9,NYG,DAL,2019-11-04T00:00:00,18.0,37.0,-19.0,55.0,0,1,9,1,-0.0946607068181037,0.0101661598309874,0.0817002430558204,-0.0416230633854866,-0.2281501730903983,0.4133738577365875,0.4788494110107422,0.6600000262260437,0.8869565725326538,0.4070796370506286,0.5340909361839294,8,7,NYG Stadium,1,False,,
2019_10_LAC_OAK,2019,10,OAK,LAC,2019-11-07T00:00:00,26.0,24.0,2.0,50.0,1,1,10,1,0.0,0.0,0.0032970272004604,-0.0171261634677648,0.0,0.0,0.4722617268562317,0.0,0.7142857313156128,0.0,0.4491525292396545,0,9,OAK Stadium,1,False,,
2019_10_DET_CHI,2019,10,CHI,DET,2019-11-10T00:00:00,20.0,13.0,7.0,33.0,1,1,10,1,-0.073211170732975,-0.0659850239753723,0.0297424588352441,0.0359037145972251,-0.0010648909956216,0.3987441062927246,0.4254385828971863,0.782608687877655,0.75,0.3486238420009613,0.373913049697876,8,8,CHI Stadium,1,False,,
2019_10_BAL_CIN,2019,10,CIN,BAL,2019-11-10T00:00:00,13.0,49.0,-36.0,62.0,0,1,10,1,-0.0669009611010551,0.080545887351036,0.1346431076526641,0.013871731236577,-0.2682182248681783,0.3900293111801147,0.4575799703598022,0.4660194218158722,0.7792208194732666,0.4000000059604645,0.4766355156898498,8,8,CIN Stadium,1,False,,
2019_10_BUF_CLE,2019,10,CLE,BUF,2019-11-10T00:00:00,19.0,16.0,3.0,35.0,1,1,10,0,-0.0924283415079116,-0.003929004073143,-0.0479200147092342,-0.096472829580307,-0.1370521523058414,0.3870481848716736,0.4146706461906433,0.6728971600532532,1.0786516666412354,0.3181818127632141,0.3451327383518219,8,8,CLE Stadium,1,False,,
2019_10_ATL_NO,2019,10,NO,ATL,2019-11-10T00:00:00,9.0,26.0,-17.0,35.0,0,1,10,1,0.0101837068796157,-0.062437530606985,-0.0063026854768395,0.1407441645860672,0.2196680875495076,0.4517087638378143,0.4334319531917572,0.761904776096344,1.021276593208313,0.4347825944423675,0.4672897160053253,8,8,NO Stadium,0,False,,
2019_10_NYG_NYJ,2019,10,NYJ,NYG,2019-11-10T00:00:00,34.0,27.0,7.0,61.0,1,1,10,0,-0.2191807627677917,0.0072329277172684,-0.105396069586277,0.0143992714583873,-0.1066183494403958,0.3488000035285949,0.4144385159015655,0.6000000238418579,0.5759999752044678,0.2522522509098053,0.4031007885932922,8,9,NYJ Stadium,1,False,,
2019_10_ARI_TB,2019,10,TB,ARI,2019-11-10T00:00:00,30.0,27.0,3.0,57.0,1,1,10,0,-0.0008943396969698,0.0193818658590316,-0.0112210940569639,0.0714031681418418,0.0623480566428042,0.4309392273426056,0.4143426418304443,0.9677419662475586,0.6461538672447205,0.365217387676239,0.3828125,8,9,TB Stadium,1,False,,
2019_10_KC_TEN,2019,10,TEN,KC,2019-11-10T00:00:00,35.0,32.0,3.0,67.0,1,1,10,0,-0.0631977170705795,-0.067433476448059,0.0782787129282951,0.0042703170329332,-0.0697726365178823,0.4094594717025757,0.4673157036304474,0.9896907806396484,0.4551724195480346,0.328125,0.422764241695404,9,9,TEN Stadium,1,False,,
2019_10_MIA_IND,2019,10,IND,MIA,2019-11-10T00:00:00,12.0,16.0,-4.0,28.0,0,1,10,0,0.0203749928623437,0.0188216585665941,-0.1632998436689376,0.1218195632100105,0.2866727411746979,0.4593023359775543,0.3899371027946472,0.991735577583313,0.904109537601471,0.4789915978908539,0.3518518507480621,8,8,IND Stadium,0,False,,
2019_10_CAR_GB,2019,10,GB,CAR,2019-11-10T00:00:00,24.0,16.0,8.0,40.0,1,1,10,0,0.0658379197120666,0.0145380729809403,-0.0511343441903591,-0.0473283119499683,0.055105878971517,0.448924720287323,0.4182344377040863,1.0080000162124634,0.9000000357627869,0.3965517282485962,0.3333333432674408,9,8,GB Stadium,1,False,,
2019_10_LA_PIT,2019,10,PIT,LA,2019-11-10T00:00:00,17.0,12.0,5.0,29.0,1,1,10,0,-0.0703247189521789,-0.0789950713515281,0.0254825837910175,-0.045193787664175,-0.0620060190558433,0.4000000059604645,0.4417266249656677,0.5052631497383118,0.8702290058135986,0.3762376308441162,0.3813559412956238,8,8,PIT Stadium,1,False,,
2019_10_MIN_DAL,2019,10,DAL,MIN,2019-11-10T00:00:00,24.0,28.0,-4.0,52.0,0,1,10,0,0.0771548971533775,-0.0610222332179546,0.0701702609658241,-0.0534772723913192,0.0145295970141887,0.4845360815525055,0.4252400696277618,0.8307692408561707,0.9333333373069764,0.5148515105247498,0.4736842215061188,8,9,DAL Stadium,0,False,,
2019_10_SEA_SF,2019,10,SF,SEA,2019-11-11T00:00:00,24.0,27.0,-3.0,51.0,0,1,10,1,0.0216309539973735,-0.2492170482873916,0.0323562659323215,0.0161232315003871,0.2546149678528309,0.4418604671955108,0.4520201981067657,0.7034482955932617,0.9933775067329408,0.4754098355770111,0.369747906923294,8,9,SF Stadium,1,False,,
2019_11_PIT_CLE,2019,11,CLE,PIT,2019-11-14T00:00:00,21.0,7.0,14.0,28.0,1,1,11,1,-0.077389158308506,-0.005054775159806,-0.0968858674168586,-0.1086387708783149,-0.0840872866101563,0.3900804221630096,0.3883357048034668,0.6666666865348816,0.5094339847564697,0.3278688490390777,0.3644067943096161,9,9,CLE Stadium,1,False,,
2019_11_HOU_BAL,2019,11,BAL,HOU,2019-11-17T00:00:00,41.0,7.0,34.0,48.0,1,1,11,0,0.1531444489955902,-0.0173501446843147,0.0754960402846336,0.000433401990449,0.0954319553857203,0.4665809869766235,0.4631306529045105,0.8520710468292236,1.0222222805023191,0.4867256581783294,0.4503816664218902,9,9,BAL Stadium,1,False,,
2019_11_ATL_CAR,2019,11,CAR,ATL,2019-11-17T00:00:00,3.0,29.0,-26.0,32.0,0,1,11,1,-0.044513501226902,-0.0318668708205223,0.0005812174058519,0.0988311171531677,0.0856032693409361,0.4239690601825714,0.4272727370262146,0.8717948794364929,0.9230769276618958,0.3360655605792999,0.4758064448833465,9,9,CAR Stadium,1,False,,
2019_11_DAL_DET,2019,11,DET,DAL,2019-11-17T00:00:00,27.0,35.0,-8.0,62.0,0,1,11,0,0.0104073956608772,0.0233244206756353,0.0815911591053009,-0.0320476442575454,-0.1265558283776044,0.416133165359497,0.4764398038387298,0.7118644118309021,0.8028169274330139,0.3722627758979797,0.5299145579338074,9,9,DET Stadium,0,False,,
2019_11_JAX_IND,2019,11,IND,JAX,2019-11-17T00:00:00,33.0,13.0,20.0,46.0,1,1,11,1,-0.0158705133944749,-0.0112878484651446,-0.030574407428503,-0.0140633573755621,0.0119283851236104,0.4467532336711883,0.4018324613571167,0.8811188340187073,0.4761904776096344,0.4661654233932495,0.3308270573616028,9,9,IND Stadium,0,False,,
2019_11_BUF_MIA,2019,11,MIA,BUF,2019-11-17T00:00:00,20.0,37.0,-17.0,57.0,0,1,11,1,-0.1723018437623977,0.0733870938420295,-0.0441779233515262,-0.0807144492864608,-0.2822254635393619,0.378303200006485,0.416777640581131,0.8674699068069458,1.0485436916351318,0.3519999980926513,0.34375,9,9,MIA Stadium,1,False,,
2019_11_DEN_MIN,2019,11,MIN,DEN,2019-11-17T00:00:00,27.0,23.0,4.0,50.0,1,1,11,0,0.0824267789721489,-0.0355181060731411,-0.0619004517793655,-0.0275624841451644,0.152282852679491,0.4303178489208221,0.3975240588188171,0.9000000357627869,0.5660377740859985,0.4806201457977295,0.3196721374988556,10,9,MIN Stadium,0,False,,
2019_11_NO_TB,2019,11,TB,NO,2019-11-17T00:00:00,17.0,34.0,-17.0,51.0,0,1,11,1,0.0074197477661073,0.0246481094509363,-0.0172844342887401,-0.0477672331035137,-0.0477111604996025,0.4309927225112915,0.4431217014789581,1.0,0.6857142448425293,0.3816793859004974,0.410852700471878,9,9,TB Stadium,1,False,,
2019_11_NYJ_WAS,2019,11,WAS,NYJ,2019-11-17T00:00:00,17.0,34.0,-17.0,51.0,0,1,11,0,-0.1511851251125335,0.0383926518261432,-0.1875142902135849,0.0030044063460081,0.0009409196209162,0.3771252036094665,0.3511988818645477,0.4500000178813934,0.6575342416763306,0.2549019753932953,0.2677165269851684,9,9,WAS Stadium,1,False,,
2019_11_ARI_SF,2019,11,SF,ARI,2019-11-17T00:00:00,36.0,26.0,10.0,62.0,1,1,11,1,-0.0135568222030997,-0.2468401491641998,-0.0029419898055493,0.0708342418074607,0.3070595585741102,0.4337957203388214,0.4107142984867096,0.7105262875556946,0.6293706297874451,0.4647887349128723,0.3571428656578064,9,10,SF Stadium,1,False,,
2019_11_CIN_OAK,2019,11,OAK,CIN,2019-11-17T00:00:00,17.0,10.0,7.0,27.0,1,1,11,0,0.0,0.0,-0.0868551060557365,0.1041826829314231,0.0,0.0,0.3981841802597046,0.0,0.5263158082962036,0.0,0.4071428477764129,0,9,OAK Stadium,1,False,,
2019_11_NE_PHI,2019,11,PHI,NE,2019-11-17T00:00:00,10.0,17.0,-7.0,27.0,0,1,11,0,-0.0027177848387509,-0.0204661823809146,-0.003577762749046,-0.2878193855285644,-0.2664932252373546,0.4387096762657165,0.4351620972156524,0.8636363744735718,0.7252746820449829,0.4751773178577423,0.4028776884078979,9,9,PHI Stadium,1,False,,
2019_11_CHI_LA,2019,11,LA,CHI,2019-11-17T00:00:00,17.0,7.0,10.0,24.0,1,1,11,0,-0.0164288505911827,-0.0716210454702377,-0.075869046151638,-0.0734498649835586,0.0576113760471344,0.4323641061782837,0.3974719047546386,0.8260869383811951,0.8571428060531616,0.3555555641651153,0.3333333432674408,9,9,LA Stadium,1,False,,
2019_11_KC_LAC,2019,11,LAC,KC,2019-11-18T00:00:00,17.0,24.0,-7.0,41.0,0,1,11,1,-0.0031928271055221,-0.0215835515409708,0.0798572301864624,0.0120234061032533,-0.0494430996477603,0.4748110771179199,0.4767726063728332,0.7248321771621704,0.5032258033752441,0.4384615421295166,0.4316546618938446,10,10,LAC Stadium,1,False,,
2019_12_IND_HOU,2019,12,HOU,IND,2019-11-21T00:00:00,20.0,17.0,3.0,37.0,1,1,12,1,0.0430028475821018,0.0215451177209615,0.0005136204417794,-0.0234781820327043,-0.0025340726133435,0.4551886916160583,0.4487632513046264,1.0147058963775637,0.9375,0.440559446811676,0.4557823240756988,10,10,HOU Stadium,0,False,,
2019_12_TB_ATL,2019,12,ATL,TB,2019-11-24T00:00:00,22.0,35.0,-13.0,57.0,0,1,12,1,0.003375801956281,0.0512846820056438,-0.0057845483534038,0.0346617214381694,-0.0074626102577894,0.4267139434814453,0.4273127615451813,0.8571428060531616,0.9863013625144958,0.4710144996643066,0.3835616409778595,10,10,ATL Stadium,0,False,,
